week,manager_id,slot_idx,player_id,aquired
0,5,8,jalenwilliams-SG SF PF,Draft
0,5,9,rudygobert-C,Draft
0,5,10,danielgafford-C PF,Draft
0,5,11,dangelorussell-PG SG,Draft
0,5,12,markwilliams-C,Draft
0,5,13,milesbridges-PF SF,Draft
0,6,1,kyrieirving-PG SG,Draft
0,6,2,shaigilgeousalexander-SG PG,Draft
0,6,3,franzwagner-SF SG PF,Draft
0,6,4,kylekuzma-PF SF,Draft
0,6,5,nikolavucevic-C,Draft
0,6,6,chrispaul-PG,Draft
0,6,7,khrismiddleton-SF,Draft
0,6,8,jusufnurkic-C,Draft
0,6,9,dariusgarland-PG,Draft
0,6,10,fredvanvleet-PG,Draft
0,6,11,jakobpoeltl-C,Draft
0,6,12,brucebrown-SG SF,Free Agency
0,6,13,clintcapela-C,Free Agency
0,6,14,jamesharden-SG PG,Draft
0,7,1,tylerherro-SG PG,Draft
0,7,2,donovanmitchell-SG PG,Draft
0,7,3,jaysontatum-SF PF,Draft
0,7,4,laurimarkkanen-PF SF,Draft
0,7,5,mylesturner-C,Draft
0,7,6,marcussmart-SG PG,Draft
0,7,7,kawhileonard-SF PF,Draft
0,7,8,brooklopez-C,Draft
0,7,9,jrueholiday-PG SG,Draft
0,7,10,cjmccollum-SG PG,Draft
0,7,11,keldonjohnson-SF,Draft
0,7,12,harrisonbarnes-SF PF,Draft
0,7,13,herbertjones-PF SF,Draft
0,8,1,damianlillard-PG,Draft
0,8,2,cadecunningham-PG SG,Draft
0,8,3,paolobanchero-PF SF,Draft
0,8,4,domantassabonis-PF C,Draft
0,8,5,pascalsiakam-PF C,Draft
0,8,6,zachlavine-SG SF,Draft
0,8,7,austinreaves-SG SF,Draft
0,8,8,alperensengun-C,Draft
0,8,9,terryrozier-SG PG,Draft
0,8,10,jabarismithjr-PF C,Draft
0,8,11,shaedonsharpe-SG SF,Draft
0,8,12,brandonmiller-SG SF,Draft
0,8,13,garytrentjr-SG PG,Draft
0,9,1,stephencurry-PG,Draft
0,9,2,anthonyedwards-SG SF,Draft
0,9,3,joshgiddey-PG SG SF,Draft
0,9,4,scottiebarnes-PF SF,Draft
0,9,5,bamadebayo-C,Draft
0,9,6,deaaronfox-PG,Draft
0,9,7,joshhart-SG SF,Draft
0,9,8,walkerkessler-C,Draft
0,9,9,trejones-PG,Draft
0,9,10,spencerdinwiddie-SG PG,Draft
0,9,11,wendellcarterjr-C,Draft
0,9,12,jordanclarkson-SG,Draft
0,9,13,ivicazubac-C,Free Agency
0,9,14,jarrettallen-C,Draft
0,10,1,tyresehaliburton-PG SG,Draft
0,10,2,buddyhield-SG SF,Draft
0,10,3,lebronjames-SF PF,Draft
0,10,4,aarongordon-PF,Draft
0,10,5,chetholmgren-PF C,Draft
0,10,6,bennedictmathurin-SF SG,Draft
0,10,7,cameronjohnson-SF PF,Draft
0,10,8,anferneesimons-SG PG,Draft
0,10,9,obitoppin-PF,Draft
0,10,10,nazreid-C PF,Draft
0,10,11,ausarthompson-SF SG,Draft
0,10,12,kellyolynyk-C PF,Draft
0,10,13,gradeydick-SG,Draft
1,1,1,lukadoncic-PG,Draft
1,1,2,jaylenbrown-SG,Draft
1,1,3,jimmybutler-SF,Draft
1,1,4,evanmobley-PF,Draft
1,1,5,karlanthonytowns-C,Draft
1,1,6,scoothenderson-PG,Draft
1,1,7,brandoningram-SF,Draft
1,1,8,nicclaxton-C,Draft
1,1,9,tobiasharris-SF,Draft
1,1,10,johncollins-PF,Draft
1,1,11,russellwestbrook-PG,Draft
1,1,12,jalenduren-C,Draft
1,1,13,maxstrus-SG,Free Agency
1,2,1,bensimmons-PG,Draft
1,2,2,jordanpoole-SG,Draft
1,2,3,keeganmurray-PF,Draft
1,2,4,anthonydavis-PF,Draft
1,2,5,nikolajokic-C,Draft
1,2,6,bradleybeal-SG,Draft
1,2,7,victorwembanyama-C,Draft
1,2,8,zionwilliamson-PF,Draft
1,2,9,jamorant-PG,Draft
1,2,10,andrewwiggins-SF,Draft
1,2,11,michaelporterjr-SF,Draft
1,2,12,derrickwhite-PG,Draft
1,2,13,markellefultz-PG,Draft
1,3,1,dejountemurray-PG,Draft
1,3,2,devinbooker-SG,Draft
1,3,3,mikalbridges-SF,Draft
1,3,4,kristapsporzingis-C,Draft
1,3,5,joelembiid-C,Draft
1,3,6,tyresemaxey-SG,Draft
1,3,7,jeramigrant-PF,Draft
1,3,8,deandreayton-C,Draft
1,3,9,tyusjones-PG,Draft
1,3,10,draymondgreen-PF,Draft
1,3,11,pjwashington-PF,Draft
1,3,12,amenthompson-SG,Draft
1,3,13,bojanbogdanovic-PF,Draft
1,4,1,traeyoung-PG,Draft
1,4,2,jalenbrunson-PG,Draft
1,4,3,paulgeorge-SF,Draft
1,4,4,juliusrandle-PF,Draft
1,4,5,giannisantetokounmpo-PF,Draft
1,4,6,desmondbane-SG,Draft
1,4,7,kevinhuerter-SG,Draft
1,4,8,jalengreen-SG,Draft
1,4,9,klaythompson-SG,Draft
1,4,10,jadenivey-PG,Draft
1,4,11,jonasvalanciunas-C,Draft
1,4,12,rjbarrett-SF,Draft
1,4,13,onyekaokongwu-C,Draft
1,5,1,lameloball-PG,Draft
1,5,2,demarderozan-SF,Draft
1,5,3,devinvassell-SF,Draft
1,5,4,kevindurant-SF,Draft
1,5,5,jarenjacksonjr-PF,Draft
1,5,6,jamalmurray-PG,Draft
1,5,7,oganunoby-SF,Draft
1,5,8,jalenwilliams-SG,Draft
1,5,9,rudygobert-C,Draft
1,5,10,danielgafford-C,Draft
1,5,11,dangelorussell-PG,Draft
1,5,12,markwilliams-C,Draft
1,5,13,milesbridges-PF,Draft
1,6,1,kyrieirving-PG,Draft
1,6,2,shaigilgeousalexander-SG,Draft
1,6,3,franzwagner-SF,Draft
1,6,4,kylekuzma-PF,Draft
1,6,5,nikolavucevic-C,Draft
1,6,6,chrispaul-PG,Draft
1,6,7,khrismiddleton-SF,Draft
1,6,8,jusufnurkic-C,Draft
1,6,9,dariusgarland-PG,Draft
1,6,10,fredvanvleet-PG,Draft
1,6,11,jakobpoeltl-C,Draft
1,6,12,brucebrown-SG,Free Agency
1,6,13,clintcapela-C,Free Agency
1,6,14,jamesharden-SG,Draft
1,7,1,tylerherro-SG,Draft
1,7,2,donovanmitchell-SG,Draft
1,7,3,jaysontatum-SF,Draft
1,7,4,laurimarkkanen-PF,Draft
1,7,5,mylesturner-C,Draft
1,7,6,marcussmart-SG,Draft
1,7,7,kawhileonard-SF,Draft
1,7,8,brooklopez-C,Draft
1,7,9,jrueholiday-PG,Draft
1,7,10,cjmccollum-SG,Draft
1,7,11,keldonjohnson-SF,Draft
1,7,12,harrisonbarnes-SF,Draft
1,7,13,herbertjones-PF,Draft
1,8,1,damianlillard-PG,Draft
1,8,2,cadecunningham-PG,Draft
1,8,3,paolobanchero-PF,Draft
1,8,4,domantassabonis-PF,Draft
1,8,5,pascalsiakam-PF,Draft
1,8,6,zachlavine-SG,Draft
1,8,7,austinreaves-SG,Draft
1,8,8,alperensengun-C,Draft
1,8,9,terryrozier-SG,Draft
1,8,10,jabarismithjr-PF,Draft
1,8,11,shaedonsharpe-SG,Draft
1,8,12,brandonmiller-SG,Draft
1,8,13,garytrentjr-SG,Draft
1,9,1,stephencurry-PG,Draft
1,9,2,anthonyedwards-SG,Draft
1,9,3,joshgiddey-PG,Draft
1,9,4,scottiebarnes-PF,Draft
1,9,5,bamadebayo-C,Draft
1,9,6,deaaronfox-PG,Draft
1,9,7,joshhart-SG,Draft
1,9,8,walkerkessler-C,Draft
1,9,9,trejones-PG,Draft
1,9,10,spencerdinwiddie-SG,Draft
1,9,11,wendellcarterjr-C,Draft
1,9,12,jordanclarkson-SG,Draft
1,9,13,ivicazubac-C,Free Agency
1,9,14,jarrettallen-C,Draft
1,10,1,tyresehaliburton-PG,Draft
1,10,2,buddyhield-SG,Draft
1,10,3,lebronjames-SF,Draft
1,10,4,aarongordon-PF,Draft
1,10,5,chetholmgren-PF,Draft
1,10,6,bennedictmathurin-SF,Draft
1,10,7,cameronjohnson-SF,Draft
1,10,8,anferneesimons-SG,Draft
1,10,9,obitoppin-PF,Draft
1,10,10,nazreid-C,Draft
1,10,11,ausarthompson-SF,Draft
1,10,12,kellyolynyk-C,Draft
1,10,13,gradeydick-SG,Draft
2,1,1,lukadoncic-PG,Draft
2,1,2,jaylenbrown-SG,Draft
2,1,3,jimmybutler-SF,Draft
2,1,4,karlanthonytowns-C,Draft
2,1,5,jalenduren-C,Draft
2,1,6,davionmitchell-PG,Free Agency
2,1,7,maxstrus-SG,Free Agency
2,1,8,russellwestbrook-PG,Draft
2,1,9,brandoningram-SF,Draft
2,1,10,tobiasharris-SF,Draft
2,1,11,brandonmiller-SG,Free Agency
2,1,12,deaaronfox-PG,Trade
2,1,13,jalenjohnson-SF,Free Agency
2,1,14,nicclaxton-C,Draft
2,2,1,jordanpoole-SG,Draft
2,2,2,malcolmbrogdon-PG,Free Agency
2,2,3,michaelporterjr-SF,Draft
2,2,4,anthonydavis-PF,Draft
2,2,5,nikolajokic-C,Draft
2,2,6,bensimmons-PG,Draft
2,2,7,zionwilliamson-PF,Draft
2,2,8,victorwembanyama-C,Draft
2,2,9,jamorant-PG,Draft
2,2,10,bradleybeal-SG,Draft
2,2,11,andrewwiggins-SF,Draft
2,2,12,keeganmurray-PF,Draft
2,2,13,jeremysochan-PF,Free Agency
2,3,1,dejountemurray-PG,Draft
2,3,2,devinbooker-SG,Draft
2,3,3,mikalbridges-SF,Draft
2,3,4,kristapsporzingis-C,Draft
2,3,5,joelembiid-C,Draft
2,3,6,tyresemaxey-SG,Draft
2,3,7,jeramigrant-PF,Draft
2,3,8,deandreayton-C,Draft
2,3,9,tyusjones-PG,Draft
2,3,10,draymondgreen-PF,Draft
2,3,11,pjwashington-PF,Draft
2,3,12,amenthompson-SG,Draft
2,3,13,xaviertillman-PF,Free Agency
2,4,1,traeyoung-PG,Draft
2,4,2,jalenbrunson-PG,Draft
2,4,3,paulgeorge-SF,Draft
2,4,4,juliusrandle-PF,Draft
2,4,5,giannisantetokounmpo-PF,Draft
2,4,6,rjbarrett-SF,Draft
2,4,7,desmondbane-SG,Draft
2,4,8,jalengreen-SG,Draft
2,4,9,jadenivey-PG,Draft
2,4,10,jonasvalanciunas-C,Draft
2,4,11,kevinhuerter-SG,Draft
2,4,12,derrickwhite-PG,Free Agency
2,4,13,kevonlooney-C,Free Agency
2,4,14,klaythompson-SG,Draft
2,5,1,lameloball-PG,Draft
2,5,2,demarderozan-SF,Draft
2,5,3,jalenwilliams-SG,Draft
2,5,4,kevindurant-SF,Draft
2,5,5,rudygobert-C,Draft
2,5,6,jamalmurray-PG,Draft
2,5,7,jarenjacksonjr-PF,Draft
2,5,8,devinvassell-SF,Draft
2,5,9,oganunoby-SF,Draft
2,5,10,dangelorussell-PG,Draft
2,5,11,markwilliams-C,Draft
2,5,12,milesbridges-PF,Draft
2,5,13,dennisschroder-PG,Free Agency
2,5,14,danielgafford-C,Draft
2,6,1,kyrieirving-PG,Draft
2,6,2,shaigilgeousalexander-SG,Draft
2,6,3,franzwagner-SF,Draft
2,6,4,kylekuzma-PF,Draft
2,6,5,nikolavucevic-C,Draft
2,6,6,dariusgarland-PG,Draft
2,6,7,khrismiddleton-SF,Draft
2,6,8,jusufnurkic-C,Draft
2,6,9,fredvanvleet-PG,Draft
2,6,10,chrispaul-PG,Draft
2,6,11,jakobpoeltl-C,Draft
2,6,12,brucebrown-SG,Free Agency
2,6,13,clintcapela-C,Free Agency
2,6,14,jamesharden-SG,Draft
2,7,1,tylerherro-SG,Draft
2,7,2,donovanmitchell-SG,Draft
2,7,3,jaysontatum-SF,Draft
2,7,4,laurimarkkanen-PF,Draft
2,7,5,mylesturner-C,Draft
2,7,6,jrueholiday-PG,Draft
2,7,7,kawhileonard-SF,Draft
2,7,8,cjmccollum-SG,Draft
2,7,9,brooklopez-C,Draft
2,7,10,marcussmart-SG,Draft
2,7,11,keldonjohnson-SF,Draft
2,7,12,harrisonbarnes-SF,Draft
2,7,13,mitchellrobinson-C,Free Agency
2,8,1,damianlillard-PG,Draft
2,8,2,cadecunningham-PG,Draft
2,8,3,paolobanchero-PF,Draft
2,8,4,domantassabonis-PF,Draft
2,8,5,alperensengun-C,Draft
2,8,6,zachlavine-SG,Draft
2,8,7,pascalsiakam-PF,Draft
2,8,8,shaedonsharpe-SG,Draft
2,8,9,austinreaves-SG,Draft
2,8,10,terryrozier-SG,Draft
2,8,11,jabarismithjr-PF,Draft
2,8,12,garytrentjr-SG,Draft
2,8,13,kellyoubrejr-PF,Free Agency
2,9,1,joshgiddey-PG,Draft
2,9,2,anthonyedwards-SG,Draft
2,9,3,gordonhayward-SF,Free Agency
2,9,4,scottiebarnes-PF,Draft
2,9,5,bamadebayo-C,Draft
2,9,6,stephencurry-PG,Draft
2,9,7,johncollins-PF,Trade
2,9,8,evanmobley-PF,Trade
2,9,9,walkerkessler-C,Draft
2,9,10,trejones-PG,Draft
2,9,11,spencerdinwiddie-SG,Draft
2,9,12,jordanclarkson-SG,Draft
2,9,13,ivicazubac-C,Free Agency
2,9,14,jarrettallen-C,Draft
2,10,1,tyresehaliburton-PG,Draft
2,10,2,buddyhield-SG,Draft
2,10,3,lebronjames-SF,Draft
2,10,4,aarongordon-PF,Draft
2,10,5,chetholmgren-PF,Draft
2,10,6,camthomas-SG,Free Agency
2,10,7,ausarthompson-SF,Draft
2,10,8,kellyolynyk-C,Draft
2,10,9,obitoppin-PF,Draft
2,10,10,bennedictmathurin-SF,Draft
2,10,11,nazreid-C,Draft
2,10,12,anferneesimons-SG,Draft
2,10,13,cameronjohnson-SF,Draft
3,1,1,lukadoncic-PG,Draft
3,1,2,jaylenbrown-SG,Draft
3,1,3,jimmybutler-SF,Draft
3,1,4,karlanthonytowns-C,Draft
3,1,5,jalenduren-C,Draft
3,1,6,brandonmiller-SG,Free Agency
3,1,7,brandoningram-SF,Draft
3,1,8,tobiasharris-SF,Draft
3,1,9,russellwestbrook-PG,Draft
3,1,10,deaaronfox-PG,Trade
3,1,11,isaiahstewart-C,Free Agency
3,1,12,onyekaokongwu-C,Free Agency
3,1,13,dreweubanks-PF,Free Agency
3,1,14,nicclaxton-C,Draft
3,2,1,jordanpoole-SG,Draft
3,2,2,malcolmbrogdon-PG,Free Agency
3,2,3,carislevert-SG,Free Agency
3,2,4,anthonydavis-PF,Draft
3,2,5,nikolajokic-C,Draft
3,2,6,bensimmons-PG,Draft
3,2,7,andrewwiggins-SF,Draft
3,2,8,victorwembanyama-C,Draft
3,2,9,zionwilliamson-PF,Draft
3,2,10,jamorant-PG,Draft
3,2,11,bradleybeal-SG,Draft
3,2,12,keeganmurray-PF,Draft
3,2,13,michaelporterjr-SF,Draft
3,3,1,dejountemurray-PG,Draft
3,3,2,devinbooker-SG,Draft
3,3,3,mikalbridges-SF,Draft
3,3,4,kristapsporzingis-C,Draft
3,3,5,joelembiid-C,Draft
3,3,6,tyresemaxey-SG,Draft
3,3,7,jeramigrant-PF,Draft
3,3,8,deandreayton-C,Draft
3,3,9,tyusjones-PG,Draft
3,3,10,draymondgreen-PF,Draft
3,3,11,pjwashington-PF,Draft
3,3,12,amenthompson-SG,Draft
3,3,13,xaviertillman-PF,Free Agency
3,4,1,traeyoung-PG,Draft
3,4,2,jalenbrunson-PG,Draft
3,4,3,paulgeorge-SF,Draft
3,4,4,juliusrandle-PF,Draft
3,4,5,giannisantetokounmpo-PF,Draft
3,4,6,klaythompson-SG,Draft
3,4,7,jalenjohnson-SF,Free Agency
3,4,8,jalengreen-SG,Draft
3,4,9,desmondbane-SG,Draft
3,4,10,jadenivey-PG,Draft
3,4,11,jonasvalanciunas-C,Draft
3,4,12,rjbarrett-SF,Draft
3,4,13,kevonlooney-C,Free Agency
3,4,14,derrickwhite-PG,Free Agency
3,5,1,dennisschroder-PG,Free Agency
3,5,2,demarderozan-SF,Draft
3,5,3,jalenwilliams-SG,Draft
3,5,4,kevindurant-SF,Draft
3,5,5,rudygobert-C,Draft
3,5,6,lameloball-PG,Draft
3,5,7,jarenjacksonjr-PF,Draft
3,5,8,dangelorussell-PG,Draft
3,5,9,jamalmurray-PG,Draft
3,5,10,oganunoby-SF,Draft
3,5,11,markwilliams-C,Draft
3,5,12,milesbridges-PF,Draft
3,5,13,jeremysochan-PF,Free Agency
3,5,14,devinvassell-SF,Draft
3,6,1,shaigilgeousalexander-SG,Draft
3,6,2,jamesharden-SG,Draft
3,6,3,franzwagner-SF,Draft
3,6,4,kylekuzma-PF,Draft
3,6,5,nikolavucevic-C,Draft
3,6,6,fredvanvleet-PG,Draft
3,6,8,kyrieirving-PG,Draft
3,6,9,dariusgarland-PG,Draft
3,6,10,khrismiddleton-SF,Draft
3,6,11,chrispaul-PG,Draft
3,6,12,jakobpoeltl-C,Draft
3,6,13,jusufnurkic-C,Draft
3,6,14,clintcapela-C,Free Agency
3,7,1,tylerherro-SG,Draft
3,7,2,donovanmitchell-SG,Draft
3,7,3,jaysontatum-SF,Draft
3,7,4,laurimarkkanen-PF,Draft
3,7,5,mylesturner-C,Draft
3,7,6,jrueholiday-PG,Draft
3,7,7,kawhileonard-SF,Draft
3,7,8,christianwood-C,Free Agency
3,7,9,brooklopez-C,Draft
3,7,10,cjmccollum-SG,Draft
3,7,11,marcussmart-SG,Draft
3,7,12,keldonjohnson-SF,Draft
3,7,13,herbertjones-PF,Free Agency
3,7,14,bojanbogdanovic-PF,Free Agency
3,8,1,damianlillard-PG,Draft
3,8,2,cadecunningham-PG,Draft
3,8,3,zachlavine-SG,Draft
3,8,4,domantassabonis-PF,Draft
3,8,5,alperensengun-C,Draft
3,8,6,shaedonsharpe-SG,Draft
3,8,7,paolobanchero-PF,Draft
3,8,8,dillonbrooks-SG,Free Agency
3,8,9,pascalsiakam-PF,Draft
3,8,10,austinreaves-SG,Draft
3,8,11,jabarismithjr-PF,Draft
3,8,12,kellyoubrejr-PF,Free Agency
3,8,13,deandrehunter-SF,Free Agency
3,8,14,terryrozier-SG,Draft
3,9,1,joshgiddey-PG,Draft
3,9,2,anthonyedwards-SG,Draft
3,9,3,scottiebarnes-PF,Draft
3,9,4,evanmobley-PF,Trade
3,9,5,bamadebayo-C,Draft
3,9,6,stephencurry-PG,Draft
3,9,7,johncollins-PF,Trade
3,9,8,gordonhayward-SF,Free Agency
3,9,9,walkerkessler-C,Draft
3,9,10,jarrettallen-C,Draft
3,9,11,trejones-PG,Draft
3,9,12,jordanclarkson-SG,Draft
3,9,13,ivicazubac-C,Free Agency
3,9,14,spencerdinwiddie-SG,Draft
3,10,1,tyresehaliburton-PG,Draft
3,10,2,buddyhield-SG,Draft
3,10,3,bennedictmathurin-SF,Draft
3,10,4,aarongordon-PF,Draft
3,10,5,nazreid-C,Draft
3,10,6,camthomas-SG,Free Agency
3,10,7,obitoppin-PF,Draft
3,10,8,lebronjames-SF,Draft
3,10,9,chetholmgren-PF,Draft
3,10,10,anferneesimons-SG,Draft
3,10,11,ausarthompson-SF,Draft
3,10,12,kellyolynyk-C,Draft
3,10,13,immanuelquickley-PG,Free Agency
3,10,14,cameronjohnson-SF,Draft
4,1,1,lukadoncic-PG,Draft
4,1,2,jaylenbrown-SG,Draft
4,1,3,jimmybutler-SF,Draft
4,1,4,karlanthonytowns-C,Draft
4,1,5,nicclaxton-C,Draft
4,1,7,brandoningram-SF,Draft
4,1,9,tobiasharris-SF,Draft
4,1,10,russellwestbrook-PG,Draft
4,1,11,jalenduren-C,Draft
4,1,12,brandonmiller-SG,Free Agency
4,1,13,onyekaokongwu-C,Free Agency
4,1,14,dreweubanks-PF,Free Agency
4,1,15,deaaronfox-PG,Trade
4,2,2,carislevert-SG,Free Agency
4,2,3,michaelporterjr-SF,Draft
4,2,4,zionwilliamson-PF,Draft
4,2,5,anthonydavis-PF,Draft
4,2,7,victorwembanyama-C,Draft
4,2,8,nikolajokic-C,Draft
4,2,9,jordanpoole-SG,Draft
4,2,10,jamorant-PG,Draft
4,2,11,bradleybeal-SG,Draft
4,2,12,andrewwiggins-SF,Draft
4,2,13,keeganmurray-PF,Draft
4,2,14,bensimmons-PG,Draft
4,2,15,malcolmbrogdon-PG,Free Agency
4,3,1,dejountemurray-PG,Draft
4,3,2,devinbooker-SG,Draft
4,3,3,mikalbridges-SF,Draft
4,3,4,kristapsporzingis-C,Draft
4,3,5,joelembiid-C,Draft
4,3,6,tyresemaxey-SG,Draft
4,3,7,jeramigrant-PF,Draft
4,3,8,deandreayton-C,Draft
4,3,9,tyusjones-PG,Draft
4,3,10,draymondgreen-PF,Draft
4,3,11,pjwashington-PF,Draft
4,3,12,amenthompson-SG,Draft
4,3,13,xaviertillman-PF,Free Agency
4,4,1,traeyoung-PG,Draft
4,4,2,jalenbrunson-PG,Draft
4,4,3,paulgeorge-SF,Draft
4,4,4,juliusrandle-PF,Draft
4,4,5,giannisantetokounmpo-PF,Draft
4,4,6,desmondbane-SG,Draft
4,4,8,jalengreen-SG,Draft
4,4,9,klaythompson-SG,Draft
4,4,10,jonasvalanciunas-C,Draft
4,4,11,rjbarrett-SF,Draft
4,4,12,derrickwhite-PG,Free Agency
4,4,13,kevonlooney-C,Free Agency
4,4,14,jalenjohnson-SF,Free Agency
4,4,15,jadenivey-PG,Draft
4,5,1,dennisschroder-PG,Free Agency
4,5,2,demarderozan-SF,Draft
4,5,3,jalenwilliams-SG,Draft
4,5,4,kevindurant-SF,Draft
4,5,5,jarenjacksonjr-PF,Draft
4,5,6,lameloball-PG,Draft
4,5,7,devinvassell-SF,Draft
4,5,8,dangelorussell-PG,Draft
4,5,9,oganunoby-SF,Draft
4,5,10,rudygobert-C,Draft
4,5,11,markwilliams-C,Draft
4,5,12,milesbridges-PF,Draft
4,5,13,danielgafford-C,Free Agency
4,5,14,jamalmurray-PG,Draft
4,6,1,shaigilgeousalexander-SG,Draft
4,6,2,jamesharden-SG,Draft
4,6,3,franzwagner-SF,Draft
4,6,4,kylekuzma-PF,Draft
4,6,5,nikolavucevic-C,Draft
4,6,6,dariusgarland-PG,Draft
4,6,8,kyrieirving-PG,Draft
4,6,9,khrismiddleton-SF,Draft
4,6,10,fredvanvleet-PG,Draft
4,6,11,chrispaul-PG,Draft
4,6,12,jakobpoeltl-C,Draft
4,6,13,jusufnurkic-C,Draft
4,6,14,clintcapela-C,Free Agency
4,7,1,tylerherro-SG,Draft
4,7,2,donovanmitchell-SG,Draft
4,7,3,jaysontatum-SF,Draft
4,7,4,laurimarkkanen-PF,Draft
4,7,5,mylesturner-C,Draft
4,7,6,jrueholiday-PG,Draft
4,7,7,kawhileonard-SF,Draft
4,7,9,brooklopez-C,Draft
4,7,10,cjmccollum-SG,Draft
4,7,11,marcussmart-SG,Draft
4,7,12,keldonjohnson-SF,Draft
4,7,13,herbertjones-PF,Free Agency
4,7,14,christianwood-C,Free Agency
4,7,15,bojanbogdanovic-PF,Free Agency
4,8,1,damianlillard-PG,Draft
4,8,2,cadecunningham-PG,Draft
4,8,3,zachlavine-SG,Draft
4,8,4,domantassabonis-PF,Draft
4,8,5,alperensengun-C,Draft
4,8,6,shaedonsharpe-SG,Draft
4,8,7,paolobanchero-PF,Draft
4,8,8,pascalsiakam-PF,Draft
4,8,9,austinreaves-SG,Draft
4,8,10,jabarismithjr-PF,Draft
4,8,11,deandrehunter-SF,Free Agency
4,8,12,skylarmays-SG,Free Agency
4,8,13,luguentzdort-SG,Free Agency
4,8,14,terryrozier-SG,Draft
4,9,1,joshgiddey-PG,Draft
4,9,2,anthonyedwards-SG,Draft
4,9,3,scottiebarnes-PF,Draft
4,9,4,evanmobley-PF,Trade
4,9,5,bamadebayo-C,Draft
4,9,6,stephencurry-PG,Draft
4,9,7,gordonhayward-SF,Free Agency
4,9,8,mitchellrobinson-C,Free Agency
4,9,9,jarrettallen-C,Draft
4,9,10,spencerdinwiddie-SG,Draft
4,9,11,jordanclarkson-SG,Draft
4,9,12,ivicazubac-C,Free Agency
4,9,13,johncollins-PF,Trade
4,9,14,walkerkessler-C,Draft
4,10,1,tyresehaliburton-PG,Draft
4,10,2,immanuelquickley-PG,Free Agency
4,10,3,cameronjohnson-SF,Draft
4,10,4,lebronjames-SF,Draft
4,10,5,chetholmgren-PF,Draft
4,10,6,bennedictmathurin-SF,Draft
4,10,7,aarongordon-PF,Draft
4,10,8,ausarthompson-SF,Draft
4,10,9,buddyhield-SG,Draft
4,10,10,obitoppin-PF,Draft
4,10,11,nazreid-C,Draft
4,10,12,kellyolynyk-C,Draft
4,10,13,camthomas-SG,Free Agency
4,10,14,anferneesimons-SG,Draft
5,1,1,lukadoncic-PG,Draft
5,1,2,jaylenbrown-SG,Draft
5,1,3,jimmybutler-SF,Draft
5,1,4,karlanthonytowns-C,Draft
5,1,5,nicclaxton-C,Draft
5,1,6,deaaronfox-PG,Trade
5,1,7,brandoningram-SF,Draft
5,1,8,jalenduren-C,Draft
5,1,9,tobiasharris-SF,Draft
5,1,10,russellwestbrook-PG,Draft
5,1,11,brandonmiller-SG,Free Agency
5,1,12,onyekaokongwu-C,Free Agency
5,1,13,brandinpodziemski-SG,Free Agency
5,2,1,jordanpoole-SG,Draft
5,2,2,carislevert-SG,Free Agency
